"","Feature","Comparison","Estimate","P","FDR","Gene","Color","invert_P"
"7367","ATP6V1H","NeuN vs pSyn",-0.726475436430517,0.00268192710669086,0.019613032827101,"ATP6V1H","Enriched in NeuN FDR < 0.05",-2.57155303021005
"7368","SFXN4","NeuN vs pSyn",0.311909990270366,0.0222739050576427,0.0745374864461206,"SFXN4","NS or FC < 0.5",1.65220363584829
"7369","CHCHD10","NeuN vs pSyn",-0.527302891389913,0.131981613462979,0.243442817369736,"CHCHD10",NA,-0.879486566731699
"7370","SIGLEC16","NeuN vs pSyn",-0.482612296407965,0.159487048126766,0.277794269124811,"SIGLEC16","NS or FC < 0.5",-0.797274580039204
"7371","PMS2","NeuN vs pSyn",0.358211178417179,0.0839548421193017,0.1773319246238,"PMS2","NS or FC < 0.5",1.07595425074631
"7372","HNRNPDL","NeuN vs pSyn",-0.89245572431632,0.00011667221101515,0.00222012762597633,"HNRNPDL","Enriched in NeuN FDR < 0.01",-3.93303257188877
"7373","INPP5F","NeuN vs pSyn",-0.273767554033959,0.305851903174708,0.437982041084337,"INPP5F","NS or FC < 0.5",-0.514488812744396
"7374","EARS2","NeuN vs pSyn",-0.0434195579352172,0.767140801644561,0.838445952618759,"EARS2","NS or FC < 0.5",-0.115124917973797
"7375","NBDY","NeuN vs pSyn",0.172285694839409,0.201477396900154,0.326551324850013,"NBDY","NS or FC < 0.5",0.695773668888389
"7376","CIRBP","NeuN vs pSyn",-0.515455191149223,0.0444219573781524,0.11623768038013,"CIRBP","Enriched in NeuN P < 0.05",-1.35240230891673
"7377","ADPGK","NeuN vs pSyn",0.69259775436621,0.000304658342933819,0.00431860433655412,"ADPGK","Enriched in pSyn FDR < 0.01",3.51618692441459
"7378","TSEN15","NeuN vs pSyn",0.349913733225696,0.0567744420742826,0.13712917053662,"TSEN15","NS or FC < 0.5",1.24584712492418
"7379","TAZ","NeuN vs pSyn",0.589616511029171,0.00784763260138059,0.0387026880759601,"TAZ","Enriched in pSyn FDR < 0.05",2.1052613372958
"7380","RNF121","NeuN vs pSyn",0.383984954399807,0.0379226400966501,0.105013724234156,"RNF121","NS or FC < 0.5",1.4211014355878
"7381","TOM1","NeuN vs pSyn",0.210182280929821,0.218806858702065,0.346649068280799,"TOM1","NS or FC < 0.5",0.659939068765598
"7382","FBLL1","NeuN vs pSyn",0.193308195957657,0.336365294660652,0.46790844240276,"FBLL1","NS or FC < 0.5",0.473188819993352
"7383","SMIM10L2A","NeuN vs pSyn",0.29678762628224,0.0865612664026451,0.181102761451995,"SMIM10L2A","NS or FC < 0.5",1.06267639840597
"7384","CCDC66","NeuN vs pSyn",0.196188395466613,0.165004686005909,0.284638047400086,"CCDC66","NS or FC < 0.5",0.782503721982393
"7385","SMIM10L2B","NeuN vs pSyn",0.0807441758925895,0.765552208928169,0.837511390103178,"SMIM10L2B","NS or FC < 0.5",0.1160251860549
"7386","CIAO2B","NeuN vs pSyn",0.0868116665659475,0.650896879813819,0.748744692159778,"CIAO2B","NS or FC < 0.5",0.186487810318447
"7387","SEC61A2","NeuN vs pSyn",0.0658024897829964,0.604952069814939,0.712570905570842,"SEC61A2","NS or FC < 0.5",0.218279033016097
"7388","LRRC27","NeuN vs pSyn",-0.167705358662768,0.552343683681451,0.667275035561601,"LRRC27","NS or FC < 0.5",-0.257790607995637
"7389","RAB5IF","NeuN vs pSyn",0.31814616809866,0.106553979010106,0.21063451470143,"RAB5IF","NS or FC < 0.5",0.972430327931319
"7390","LMLN","NeuN vs pSyn",0.538527236795568,0.0340791612884467,0.0979334668365953,"LMLN","Enriched in pSyn P < 0.05",1.46751110205914
"7391","SH3GL3","NeuN vs pSyn",0.0165752846721566,0.949570460343964,0.96860241098416,"SH3GL3","NS or FC < 0.5",0.0224728040673187
"7392","AP5M1","NeuN vs pSyn",0.462730259294629,0.00187171875261509,0.0155843688201765,"AP5M1","NS or FC < 0.5",2.72775940846311
"7393","TINCR","NeuN vs pSyn",0.652819218127471,0.0066430735546375,0.0346285306929922,"TINCR","Enriched in pSyn FDR < 0.05",2.17763093885811
"7394","HHLA3","NeuN vs pSyn",0.861605763062886,1.69579363034112e-07,2.14492956096529e-05,"HHLA3","Enriched in pSyn FDR < 0.01",6.77062700034424
"7395","BZW2","NeuN vs pSyn",0.053153321692289,0.728482849663232,0.809272304924734,"BZW2","NS or FC < 0.5",0.137580668168935
"7396","TTC31","NeuN vs pSyn",0.191409254454693,0.258492555016568,0.390943285686214,"TTC31","NS or FC < 0.5",0.587551960739417
"7397","CREBZF","NeuN vs pSyn",-0.133576681540778,0.224088631775699,0.352227032511475,"CREBZF","NS or FC < 0.5",-0.649580175068303
"7398","THUMPD2","NeuN vs pSyn",0.44834743412067,0.000449765975735797,0.00572977495331095,"THUMPD2","NS or FC < 0.5",3.34701340152176
"7399","UBE2L3","NeuN vs pSyn",-0.0809179450640134,0.520371622741717,0.639388046743072,"UBE2L3","NS or FC < 0.5",-0.283686394705975
"7400","NDUFAF5","NeuN vs pSyn",0.287173257382012,0.058939072570563,0.14038630938228,"NDUFAF5","NS or FC < 0.5",1.22959670222644
"7401","WDR13","NeuN vs pSyn",0.0800663031022063,0.793089249305029,0.858032784059441,"WDR13","NS or FC < 0.5",0.100677937146866
"7402","XPNPEP1","NeuN vs pSyn",0.381226806496833,0.072563110962378,0.160431233545947,"XPNPEP1","NS or FC < 0.5",1.13928410625623
"7403","PRRG3","NeuN vs pSyn",-0.0499228718970437,0.737217376379536,0.815642739161357,"PRRG3","NS or FC < 0.5",-0.13240443691361
"7404","PEF1","NeuN vs pSyn",-0.114155888132603,0.612362111148708,0.718128975290329,"PEF1","NS or FC < 0.5",-0.212991688365826
"7405","PSMD1","NeuN vs pSyn",-0.430046120164417,0.0087100153506235,0.0410424864330551,"PSMD1","NS or FC < 0.5",-2.05998107958646
"7406","CASP12","NeuN vs pSyn",-0.583522862996048,0.00638564622093378,0.0337779478144228,"CASP12","Enriched in NeuN FDR < 0.05",-2.1947951460146
"7407","IFFO1","NeuN vs pSyn",-0.100438139296171,0.459856415602739,0.584055674926042,"IFFO1","NS or FC < 0.5",-0.337377750156779
"7408","UROD","NeuN vs pSyn",-0.159865292517226,0.206603465262424,0.332708557334228,"UROD","NS or FC < 0.5",-0.684862398538914
"7409","DBF4B","NeuN vs pSyn",0.410151836571921,0.0487353839130752,0.123595584937711,"DBF4B","NS or FC < 0.5",1.31215560843029
"7410","OSBPL9","NeuN vs pSyn",0.925287221460822,0.0001151373693814,0.00220556016492076,"OSBPL9","Enriched in pSyn FDR < 0.01",3.93878369737692
"7411","MRPL49","NeuN vs pSyn",0.250401097239528,0.125336064645413,0.235323180968172,"MRPL49","NS or FC < 0.5",0.901923945583173
"7412","FBXO22","NeuN vs pSyn",0.512156109175927,0.166673587952156,0.286769259847269,"FBXO22",NA,0.77813321550154
"7413","FOXRED1","NeuN vs pSyn",0.20969626157311,0.291913113908213,0.42375437851891,"FOXRED1","NS or FC < 0.5",0.534746394323245
"7414","SNX10","NeuN vs pSyn",0.0242836891731944,0.921644924545655,0.949213722901375,"SNX10","NS or FC < 0.5",0.0354363642086625
"7415","STAM","NeuN vs pSyn",0.133163313160326,0.318055280062063,0.449933135495691,"STAM","NS or FC < 0.5",0.497497390268918
"7416","ZNF625","NeuN vs pSyn",-0.317605740944556,0.185273498831892,0.308406689269034,"ZNF625","NS or FC < 0.5",-0.732186696893564
"7417","TECR","NeuN vs pSyn",-0.501077909501129,0.109219456253036,0.214621097380023,"TECR",NA,-0.961699989921826
"7418","KLHDC3","NeuN vs pSyn",-0.660431741605344,0.000458159487798036,0.00581213828104854,"KLHDC3","Enriched in NeuN FDR < 0.01",-3.3389833154164
"7419","LETMD1","NeuN vs pSyn",0.0949403047933807,0.592210147933111,0.701921314712052,"LETMD1","NS or FC < 0.5",0.227524154944706
"7420","ITGB3BP","NeuN vs pSyn",0.547244992608882,0.0481064800535306,0.122633027546063,"ITGB3BP","Enriched in pSyn P < 0.05",1.31779641921995
"7421","NFU1","NeuN vs pSyn",0.105256971155794,0.462364325777387,0.586375046595592,"NFU1","NS or FC < 0.5",0.335015681758171
"7422","ARMCX4","NeuN vs pSyn",0.165080223756839,0.25264294189032,0.384598574017459,"ARMCX4","NS or FC < 0.5",0.597492830182149
"7423","NKX3-1","NeuN vs pSyn",0.633333857197993,0.0118495873553568,0.0499240216663475,"NKX3-1","Enriched in pSyn FDR < 0.05",1.92629677306416
"7424","PDLIM5","NeuN vs pSyn",0.718162994177698,1.38940973776175e-05,0.000504232622552271,"PDLIM5","Enriched in pSyn FDR < 0.01",4.85716966167199
"7425","DIS3L2","NeuN vs pSyn",0.0909012242467201,0.560401777290835,0.674694245027781,"DIS3L2","NS or FC < 0.5",0.251500496037266
"7426","SLC9B1","NeuN vs pSyn",0.644995994209624,0.037735354418166,0.10469734946795,"SLC9B1","Enriched in pSyn P < 0.05",1.42325156667084
"7427","ANKFY1","NeuN vs pSyn",0.503818328566484,0.0117279705252108,0.0496130587404004,"ANKFY1","Enriched in pSyn FDR < 0.05",1.93077713417245
"7428","TSN","NeuN vs pSyn",-0.0569476848998046,0.772088719514343,0.842305311585853,"TSN","NS or FC < 0.5",-0.112332792693153
"7429","MRPS2","NeuN vs pSyn",0.690987871391141,0.0700157671408491,0.15653902084181,"MRPS2",NA,1.15480414839731
"7430","SENP1","NeuN vs pSyn",0.480940408576709,0.0171094907116978,0.0632574664517319,"SENP1","NS or FC < 0.5",1.76676291765885
"7431","TMEM254","NeuN vs pSyn",0.39147359312688,0.0020280599346358,0.0163030817171753,"TMEM254","NS or FC < 0.5",2.69291921457688
"7432","CNIH2","NeuN vs pSyn",-0.14913335548115,0.557018822972672,0.671749705045983,"CNIH2","NS or FC < 0.5",-0.254130128748997
"7433","MEAF6","NeuN vs pSyn",-0.293485157828062,0.281006302763976,0.412657539708547,"MEAF6","NS or FC < 0.5",-0.551283939080977
"7434","PSD","NeuN vs pSyn",-0.513096755027684,0.0707776073699482,0.15770937849454,"PSD",NA,-1.15010412273258
"7435","CFAP221","NeuN vs pSyn",1.13997562971072,1.8526679960559e-10,8.38673549161937e-08,"CFAP221","Enriched in pSyn FDR < 0.01",9.73220240064848
"7436","TMEM134","NeuN vs pSyn",0.677618613650253,0.000325515791583698,0.00450144125134483,"TMEM134","Enriched in pSyn FDR < 0.01",3.48742793787519
"7437","PEX11B","NeuN vs pSyn",0.174824035098981,0.236264048786281,0.365859963199742,"PEX11B","NS or FC < 0.5",0.626602357934225
"7438","VPS51","NeuN vs pSyn",-0.0565015491235806,0.714903177669912,0.798141514945342,"VPS51","NS or FC < 0.5",-0.145752772536006
"7439","DHX30","NeuN vs pSyn",0.0824483776395087,0.689915914953379,0.779451830357811,"DHX30","NS or FC < 0.5",0.161203836649707
"7440","CLASRP","NeuN vs pSyn",0.101323289029728,0.451411149536296,0.57630804470264,"CLASRP","NS or FC < 0.5",0.345427718359078
"7441","METTL26","NeuN vs pSyn",0.342182852845155,0.0118504371687235,0.0499240216663475,"METTL26","NS or FC < 0.5",1.92626562801149
"7442","CIAO2A","NeuN vs pSyn",0.538412141222035,0.00625505966331668,0.0333538550304939,"CIAO2A","Enriched in pSyn FDR < 0.05",2.20376854347246
"7443","ATP6V0E2","NeuN vs pSyn",-0.144261737567964,0.572299507053452,0.684705530695053,"ATP6V0E2","NS or FC < 0.5",-0.242376628168246
"7444","STOX2","NeuN vs pSyn",-0.227500045146116,0.382906088725339,0.511076236673905,"STOX2","NS or FC < 0.5",-0.416907727727025
"7445","STK4","NeuN vs pSyn",-0.380369405652384,0.0382859364858598,0.105648090446494,"STK4","NS or FC < 0.5",-1.41696072546264
"7446","ING5","NeuN vs pSyn",-0.198923439842642,0.0672984494602751,0.152226400957677,"ING5","NS or FC < 0.5",-1.17199494169881
"7447","PLEKHA8","NeuN vs pSyn",0.400694709889972,0.0662096236090757,0.150732920238661,"PLEKHA8","NS or FC < 0.5",1.17907888100505
"7448","CHP1","NeuN vs pSyn",0.0328293306352678,0.872779304880881,0.91390002450456,"CHP1","NS or FC < 0.5",0.059095560177039
"7449","MRPL28","NeuN vs pSyn",0.107028323642554,0.367021082969093,0.497047446798483,"MRPL28","NS or FC < 0.5",0.435308987643956
"7450","SNRNP70","NeuN vs pSyn",-0.964116981979535,0.00761683188895963,0.0380443502188977,"SNRNP70","Enriched in NeuN FDR < 0.05",-2.11822562961114
"7451","DAZAP1","NeuN vs pSyn",-0.29569635007417,0.0260537794566181,0.0819708002235655,"DAZAP1","NS or FC < 0.5",-1.5841292674472
"7452","ZFP64","NeuN vs pSyn",0.793758071490003,0.0181820938769687,0.0658435992140538,"ZFP64","Enriched in pSyn P < 0.05",1.74035610423563
"7453","DESI1","NeuN vs pSyn",0.0165106676875619,0.937472603822618,0.959676489583234,"DESI1","NS or FC < 0.5",0.028041414994922
"7454","FNDC4","NeuN vs pSyn",0.215074551845452,0.156275273861815,0.274199027026819,"FNDC4","NS or FC < 0.5",0.806109731352879
"7455","METTL6","NeuN vs pSyn",0.493080820463998,0.000495367710031066,0.00608665381996743,"METTL6","NS or FC < 0.5",3.30507230580906
"7456","HNRNPH1","NeuN vs pSyn",-0.610495041445842,0.000173600118272751,0.00301763597700358,"HNRNPH1","Enriched in NeuN FDR < 0.01",-3.76044998327712
"7457","MAPK9","NeuN vs pSyn",-0.519535123710685,0.0601940429360873,0.142389703876042,"MAPK9",NA,-1.22044648628367
"7458","RBM26","NeuN vs pSyn",-0.82248611281954,0.0147479532156365,0.05763159727746,"RBM26","Enriched in NeuN P < 0.05",-1.83126824875938
"7459","MNAT1","NeuN vs pSyn",-0.164213939138612,0.216128899111151,0.343545492747183,"MNAT1","NS or FC < 0.5",-0.665287158681897
"7460","SDR39U1","NeuN vs pSyn",0.406403168417146,0.0317730154415329,0.0936210023338899,"SDR39U1","NS or FC < 0.5",1.49794156617781
"7461","MON2","NeuN vs pSyn",-0.375425433278424,0.00475466022767469,0.0278575154075137,"MON2","NS or FC < 0.5",-2.32288051269466
"7462","COBL","NeuN vs pSyn",-0.358952532114948,0.0364914818404697,0.102603215204276,"COBL","NS or FC < 0.5",-1.43780850051389
"7463","MICU3","NeuN vs pSyn",-0.432924983410548,0.111434865675043,0.216705009113249,"MICU3","NS or FC < 0.5",-0.952978906099215
"7464","NMRK1","NeuN vs pSyn",0.461384016588264,0.0225747136238554,0.0748804905047359,"NMRK1","NS or FC < 0.5",1.64637775031094
"7465","ARF3","NeuN vs pSyn",-0.703195928560756,0.0111547596459515,0.0480671782138421,"ARF3","Enriched in NeuN FDR < 0.05",-1.95253978311762
"7466","MAP4K5","NeuN vs pSyn",0.239073040640952,0.158474380645456,0.276758251964405,"MAP4K5","NS or FC < 0.5",0.800040936875984
"7467","SLC39A11","NeuN vs pSyn",0.549150145577951,6.07420742293184e-05,0.00141200697417937,"SLC39A11","Enriched in pSyn FDR < 0.01",4.21651038181245
"7468","APBA3","NeuN vs pSyn",-0.0022934028375224,0.986634244929357,0.992055312209189,"APBA3","NS or FC < 0.5",-0.0058438147549353
"7469","CRLS1","NeuN vs pSyn",0.496043122568562,0.000562125657055808,0.00664126754991346,"CRLS1","NS or FC < 0.5",3.25016659178683
"7470","SCTR","NeuN vs pSyn",0.408499728889202,0.00289162745554686,0.0204698664569206,"SCTR","NS or FC < 0.5",2.53885766034785
"7471","SRRM3","NeuN vs pSyn",-1.16115902430342,0.00142861682495247,0.0129752199698165,"SRRM3","Enriched in NeuN FDR < 0.05",-2.84508423945508
"7472","WDR91","NeuN vs pSyn",0.435488676287448,0.0260607615589359,0.0819708002235655,"WDR91","NS or FC < 0.5",1.58401289729531
"7473","XKR9","NeuN vs pSyn",0.358741974355147,0.0531134295049479,0.131286610534251,"XKR9","NS or FC < 0.5",1.27479565551952
"7474","INAFM2","NeuN vs pSyn",0.380221822422938,0.00154304211583152,0.0137816253772242,"INAFM2","NS or FC < 0.5",2.81162222013023
"7475","TLK2","NeuN vs pSyn",-0.811588124686273,6.07153850326366e-05,0.00141200697417937,"TLK2","Enriched in NeuN FDR < 0.01",-4.21670124651689
"7476","MSI2","NeuN vs pSyn",0.0990383474950595,0.497333798715319,0.618145665137349,"MSI2","NS or FC < 0.5",0.303352025190116
"7477","P2RX6","NeuN vs pSyn",1.1303988658533,1.38255555852297e-12,1.48642004485701e-09,"P2RX6","Enriched in pSyn FDR < 0.01",11.859317407383
"7478","USP9Y","NeuN vs pSyn",0.571291486842471,0.0537391514536165,0.132170182465856,"USP9Y",NA,1.26970919540046
"7479","BCKDHB","NeuN vs pSyn",0.530512000822812,0.0163976332320837,0.0616416273728811,"BCKDHB","Enriched in pSyn P < 0.05",1.78521883173413
"7480","RAB21","NeuN vs pSyn",-0.219512091379289,0.0803677705024035,0.172036633671272,"RAB21","NS or FC < 0.5",-1.09491807935079
"7481","CASP9","NeuN vs pSyn",0.386638362096092,0.00863135826847973,0.040835155372494,"CASP9","NS or FC < 0.5",2.0639208564181
"7482","PRRT2","NeuN vs pSyn",-0.638040053788456,0.000298591459447803,0.00427426853493285,"PRRT2","Enriched in NeuN FDR < 0.01",-3.52492261847213
"7483","HS3ST2","NeuN vs pSyn",0.421806812531002,0.0668604838404648,0.151572752111713,"HS3ST2","NS or FC < 0.5",1.17483048493035
"7484","PARN","NeuN vs pSyn",0.18029281656524,0.309261107677223,0.44133976889527,"PARN","NS or FC < 0.5",0.509674692939611
"7485","SRGAP2B","NeuN vs pSyn",-0.985758845376368,2.20507742341886e-11,1.39275248807234e-08,"SRGAP2B","Enriched in NeuN FDR < 0.01",-10.6565761572287
"7486","FCHO2","NeuN vs pSyn",0.234904741147112,0.0871105099246317,0.181765525439534,"FCHO2","NS or FC < 0.5",1.05992944399448
"7487","HSPA12A","NeuN vs pSyn",-0.449023400501109,0.0260016571364197,0.0818895104468493,"HSPA12A","NS or FC < 0.5",-1.58499897271115
"7488","SNX30","NeuN vs pSyn",0.363845157640004,0.19801689291604,0.322870767008694,"SNX30","NS or FC < 0.5",0.703297758287608
"7489","PPP1R3E","NeuN vs pSyn",0.292897944958925,0.0682462995668282,0.153614539864925,"PPP1R3E","NS or FC < 0.5",1.16592089185169
"7490","ZBTB38","NeuN vs pSyn",-0.363741947675868,0.125901198799056,0.235766647261197,"ZBTB38","NS or FC < 0.5",-0.899970134631326
"7491","DYNC2H1","NeuN vs pSyn",0.465442053860813,0.0197309592903297,0.0690423030334115,"DYNC2H1","NS or FC < 0.5",1.70485179947315
"7492","TIMM23B","NeuN vs pSyn",-0.599132521852223,0.0137371224481014,0.055263325620262,"TIMM23B","Enriched in NeuN P < 0.05",-1.86210423058006
"7493","TMEM219","NeuN vs pSyn",0.376007623898153,0.13093579368202,0.242188980958936,"TMEM219","NS or FC < 0.5",0.882941614918759
"7494","FOXD4L5","NeuN vs pSyn",-0.0621975340445197,0.763742224397239,0.835850219117019,"FOXD4L5","NS or FC < 0.5",-0.117053198246689
"7495","MALRD1","NeuN vs pSyn",-0.244682777485964,0.221224984142609,0.349450154014799,"MALRD1","NS or FC < 0.5",-0.655165827355832
"7496","MOSMO","NeuN vs pSyn",-0.055675512133057,0.766326270084612,0.838005102654526,"MOSMO","NS or FC < 0.5",-0.115586286335221
"7497","CHCHD5","NeuN vs pSyn",0.489947157232209,0.0834406776502939,0.176419190872708,"CHCHD5","NS or FC < 0.5",1.07862217751311
"7498","PIGBOS1","NeuN vs pSyn",0.610407120406175,0.0050112679443712,0.028946887568527,"PIGBOS1","Enriched in pSyn FDR < 0.05",2.30005237561497
"7499","NAA60","NeuN vs pSyn",0.474670220824424,0.00796105987501599,0.0390511134634275,"NAA60","NS or FC < 0.5",2.09902910974609
"7500","BET1","NeuN vs pSyn",0.0855680146934126,0.651345330141766,0.748839150153178,"BET1","NS or FC < 0.5",0.186188696207347
"7501","PCNP","NeuN vs pSyn",-0.145166351700971,0.540724788001863,0.657725060331498,"PCNP","NS or FC < 0.5",-0.267023720963176
"7502","SLC25A35","NeuN vs pSyn",0.737232686355049,0.01735713872774,0.0637713584781253,"SLC25A35","Enriched in pSyn P < 0.05",1.76052186540206
"7503","CEBPZOS","NeuN vs pSyn",0.551341407432519,0.000255015250691899,0.00389589017975316,"CEBPZOS","Enriched in pSyn FDR < 0.01",3.5934338466512
"7504","KNDC1","NeuN vs pSyn",-0.692737970889984,1.3219059314211e-07,1.77651764314889e-05,"KNDC1","Enriched in NeuN FDR < 0.01",-6.87879944872201
"7505","ZNF141","NeuN vs pSyn",0.611808428284096,0.0259452493142184,0.0817838683931519,"ZNF141","Enriched in pSyn P < 0.05",1.58594215170757
"7506","SLC35A5","NeuN vs pSyn",0.369322065626787,0.00346766311151259,0.0225720519533763,"SLC35A5","NS or FC < 0.5",2.45996310148358
"7507","SMIM26","NeuN vs pSyn",0.316169367631579,0.307806741365279,0.439848111394379,"SMIM26","NS or FC < 0.5",0.511721872790179
"7508","SMIM30","NeuN vs pSyn",0.669146390093539,0.00619344924112311,0.0331692757925902,"SMIM30","Enriched in pSyn FDR < 0.05",2.20806741734797
"7509","MFSD14C","NeuN vs pSyn",0.449195402946066,0.0338895952855199,0.097584335135841,"MFSD14C","NS or FC < 0.5",1.46993361753957
"7510","NCBP2AS2","NeuN vs pSyn",0.466478747092747,0.0836145067698633,0.176743271744309,"NCBP2AS2","NS or FC < 0.5",1.07771836773395
"7511","C4orf50","NeuN vs pSyn",0.0887206142169717,0.440685950997558,0.566044417267652,"C4orf50","NS or FC < 0.5",0.355870794512753
"7512","ZNF142","NeuN vs pSyn",0.152475418923832,0.505655720780769,0.626144843712731,"ZNF142","NS or FC < 0.5",0.296145074966478
"7513","DENND5B","NeuN vs pSyn",-0.222698985406739,0.245360776688819,0.376377392598633,"DENND5B","NS or FC < 0.5",-0.610194862265486
"7514","KIAA0753","NeuN vs pSyn",0.203624681975133,0.199141886104771,0.324029391295333,"KIAA0753","NS or FC < 0.5",0.70083738391552
"7515","FGFR1OP2","NeuN vs pSyn",-0.251251477843967,0.201018126315804,0.326033736459029,"FGFR1OP2","NS or FC < 0.5",-0.69676477937556
"7516","COQ4","NeuN vs pSyn",0.598045567616468,0.00773043853415496,0.0383993439456182,"COQ4","Enriched in pSyn FDR < 0.05",2.11179586862223
"7517","LMBRD1","NeuN vs pSyn",-0.19634773321891,0.502158480805699,0.623061900376488,"LMBRD1","NS or FC < 0.5",-0.299159198238778
"7518","KIAA1143","NeuN vs pSyn",-0.225383572769382,0.223547573375541,0.35173253084264,"KIAA1143","NS or FC < 0.5",-0.650630040067172
"7519","RITA1","NeuN vs pSyn",0.313074628860022,0.0616079074304584,0.144090880933217,"RITA1","NS or FC < 0.5",1.21036354216972
